,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Unnamed: 0_y,plate_id,Name
8971,7786691,7055006922,51825JF,NY,COM,05/09/2014,42,DELV,FRUEH,T,34730,29900,10510,88888888,18.0,18,18,358207,T106,H,0146P,,NY,F,64,W 48th St,,0.0,408.0,h1,,YYYYY,0700A,0600P,WHITE,,0.0,143-5158,0.0,108,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,8819,51825JF,Rachel Roberson
8972,8615986,7324760715,556WCG,CT,PAS,06/07/2014,46,4DSD,TOYOT,T,16890,8790,61090,88880088,115.0,115,115,357788,T401,D,0934A,,Q,F,37-41,82nd St,,0.0,408.0,f1,,,,,BLACK,,0.0,,0.0,23 4,46A-Double Parking (Non-COM),,,,8820,556WCG,Steven Moore
8973,232804,7945478920,GAK3090,NY,PAS,08/02/2013,20,4DSD,BMW,T,24790,13310,13000,20140923,6.0,6,6,357699,T101,G,1215P,,NY,O,38,Leroy St,,0.0,408.0,d,,YYYYYYY,,,GY,,2013.0,,0.0,28 -,20A-No Parking (Non-COM),,,,8821,GAK3090,Samantha Henderson
8974,8668246,7333107577,XZ309P,NJ,PAS,06/10/2014,69,DELV,HINO,T,10210,17990,18010,20140088,17.0,17,17,357355,T400,A,0838A,,NY,F,830,3rd Ave,,0.0,408.0,h1,,Y,0700A,0400P,WHITE,,0.0,,0.0,01 9,69-Failure to Disp Muni Recpt,,,,8822,XZ309P,Julie Morales
8975,2550709,7099142768,JHJ7834,PA,PAS,10/24/2013,21,SUBN,HONDA,T,9490,0,0,20140488,108.0,108,108,352056,T401,C,1141A,,Q,I,W,40th St,40ft S/of 47th Ave,0.0,408.0,d1,,Y,1130A,0100P,GREY,,0.0,,0.0,37-A,21-No Parking (street clean),,,,8823,JHJ7834,Nicole Martin
8976,8936722,7052518200,63045JM,NY,COM,06/19/2014,20,VAN,GMC,T,34670,10910,11010,88888888,14.0,14,14,355224,T102,I,0246P,1200P,NY,O,429,W 45th St,,20140619.0,408.0,d,,YYYYY,0800A,0600P,BROWN,,1988.0,,0.0,99 6,20-No Parking (Com Plate),,,,8824,63045JM,Laurie Mcconnell
8977,4787370,7552769993,AB909P,NY,PAS,12/20/2013,71,SUBN,LEXUS,T,53830,27530,29830,20150523,84.0,84,84,355074,T301,A,0813A,,K,F,170,Joralemon St,,0.0,408.0,j6,,YYYYYYY,,,GL,,2002.0,,0.0,03 -,71A-Insp Sticker Expired (NYS),,,,8825,AB909P,Gerald James
8978,8505869,7113881180,GFR4816,NY,PAS,06/04/2014,70,SUBN,FORD,T,18890,57790,8440,88888888,115.0,115,115,356199,T401,A,0904A,,Q,F,33-18,96th St,,0.0,408.0,j3,,,,,BLACK,,0.0,,0.0,23-A,70-Reg. Sticker Missing (NYS),,,,8826,GFR4816,Zachary Sullivan
8979,2552469,7311148224,GJT2547,NY,PAS,10/24/2013,38,SUBN,TOYOT,T,9630,6780,6880,20150730,62.0,62,62,357695,T302,O,0106P,,K,F,1771,61st St,,0.0,408.0,h1,,Y,0830A,0700P,GY,,2013.0,,0.0,40 -,38-Failure to Display Muni Rec,,,,8827,GJT2547,David Brown
8980,2249657,7387454516,BAW6241,NY,PAS,10/13/2013,40,4DSD,BUICK,T,19690,57790,8440,20140217,115.0,115,115,357763,T401,E,1251P,,Q,F,33-26,103rd St,,0.0,408.0,e2,,YYYYYYY,,,BLACK,,1995.0,,7.0,15 -,40-Fire Hydrant,,,,8828,BAW6241,Amy Clarke
8981,7551250,7692707145,83909KA,NY,COM,05/01/2014,38,PICK,CHEVR,T,39350,36130,90190,88888888,61.0,61,61,355141,T302,J,0129P,,K,F,2901,Emmons Ave,,0.0,408.0,h1,,Y,0900A,1000P,WHITE,,2010.0,,0.0,N 32,38-Failure to Display Muni Rec,,,,8829,83909KA,Arthur Young
8982,5671668,7286665856,27249ME,NY,COM,02/26/2014,14,UTIL,ISUZU,T,18250,10010,45590,20151231,19.0,19,19,351262,T103,K,0107P,,NY,O,405,E 63rd St,,0.0,408.0,c,,Y,0700A,0700P,WH,,2007.0,,0.0,C 77,14-No Standing,,,,8830,27249ME,Katherine Miller
8983,5428296,7569749777,GLJ9672,NY,PAS,02/18/2014,37,PICK,DODGE,T,47520,22920,40320,20151223,49.0,49,49,359299,T202,B,1045A,1011A,BX,F,735,Lydig Ave,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2014.0,209-3018,0.0,01A,37-Expired Muni Meter,,,,8831,GLJ9672,Tyrone Cohen
8984,1904099,1361824347,95942MB,NY,COM,10/02/2013,46,VAN,CHEVR,X,19010,25390,25985,0,23.0,23,23,945266,0023,0000,1012A,,NY,F,60,E 102 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2011.0,-,0.0,,,,,,8832,95942MB,Joseph Clark
8985,6155876,7906766210,48807JU,NY,COM,03/14/2014,69,VAN,DODGE,T,17430,0,0,88888888,13.0,13,13,355642,T106,M,0927A,,NY,I,N,E 22nd St,30ft W/of Park Ave S,0.0,408.0,h1,,YYYYY,0800A,0600P,WHITE,,2005.0,,0.0,99 6,69-Failure to Disp Muni Recpt,,,,8833,48807JU,Mariah Cummings
8986,523295,7054120425,88631JH,NY,COM,08/14/2013,18,VAN,FORD,T,10010,18190,18210,88888888,19.0,19,19,350408,T106,GP,0736A,,NY,O,1109,1st Ave,,0.0,408.0,f4,,YYYYY,0700A,1000A,WHITE,,0.0,,0.0,99 -,18-No Stand (bus lane),,,,8834,88631JH,Robert Jones
8987,915400,5070368072,FST1272,NY,PAS,08/28/2013,7,,NISSA,V,0,0,0,0,,0,0,0,,,0954A,,,,,HORACE HARDING EXPWY,.(E/B)@173RD ST.-RV-,0.0,1111.0,D,T,,,,GR,,1999.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8835,FST1272,Anthony Martin
8988,6127261,7145102006,BAS6165,NY,PAS,03/13/2014,38,4DSD,TOYOT,T,27530,0,0,20141206,84.0,84,84,358885,T301,P,1248P,,K,I,E,Clinton St,10ft N/of Montague S,0.0,408.0,h1,,Y,0800A,0700P,TN,,2005.0,,0.0,01 3,38-Failure to Display Muni Rec,,,,8836,BAS6165,Edwin Stephens
8989,869644,7661748277,70028JA,NY,COM,08/27/2013,31,SUBN,GMC,T,10210,18090,18110,20140630,17.0,17,17,349481,T503,D1,1254P,,NY,F,914,3rd Ave,,0.0,408.0,l3,,Y,0700A,0400P,GY,,2008.0,,0.0,CC1,31-No Stand (Com. Mtr. Zone),,,,8837,70028JA,Timothy Baker
8990,8763269,7765468029,DPL5321,NY,PAS,06/12/2014,14,SUBN,CHRYS,T,58150,0,0,20160315,106.0,106,106,350438,T402,L,0731A,,Q,I,N,Old South Rd,4ft E/of 128th St,0.0,408.0,c,,YYYYYYY,,,MR,,2010.0,,0.0,O 42,14-No Standing,,,,8838,DPL5321,Anthony Smith
8991,2441058,7066206034,GBX8126,NY,PAS,10/21/2013,21,SUBN,NISSA,T,36130,24690,10610,20141107,28.0,28,28,356565,T103,G,0944A,,NY,F,155,W 118th St,,0.0,408.0,d1,,Y  Y,0930A,1100A,GY,,2008.0,,0.0,01 -,21-No Parking (street clean),,,,8839,GBX8126,Jessica Harrison
8992,1164242,7646710064,FPE7702,NY,PAS,09/06/2013,71,4DSD,HONDA,T,57320,8320,9320,20150622,49.0,49,49,358210,T202,A,0809A,,BX,F,2734,Paulding Ave,,0.0,408.0,j6,,YYYYYYY,,,BL,,2003.0,,0.0,09A,71A-Insp Sticker Expired (NYS),,,,8840,FPE7702,Kathryn Brown
8993,7669031,5073442660,DYW7028,NY,PAS,05/05/2014,7,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,1001P,,,,,8TH AVE.(N/B)@57TH S,T.-MZ-3,0.0,1111.0,D,T,,,,WH,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8841,DYW7028,Daniel Parker
8994,1313310,7573133467,57826MB,NY,COM,09/12/2013,71,DELV,GMC,T,52220,40620,47420,88888888,49.0,49,49,358916,T202,D,0100P,,BX,F,1067,Morris Park Ave,,0.0,408.0,j6,,YYYYYYY,,,WHITE,,0.0,,0.0,08P,71A-Insp Sticker Expired (NYS),,,,8842,57826MB,William Rowe
8995,8364892,7089796322,48610JX,NY,COM,05/30/2014,14,PICK,FORD,T,15790,0,0,20160131,115.0,115,115,355294,T401,X,1041A,,Q,I,W,75th St,20ft S/of 35th Ave,0.0,408.0,c,,YYYYYYY,,,WH,,2008.0,,0.0,21-A,14-No Standing,,,,8843,48610JX,Melissa Elliott
8996,7369291,4600236907,T523408C,NY,OMT,04/28/2014,36,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0823A,,,,,NB UNIVERSITY AV W T,REMONT AV - W BURNSI,0.0,1180.0,B,T,,,,WH,,2007.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,8844,T523408C,Felicia Palmer
8997,3568749,7157096560,A395HS,TN,PAS,11/27/2013,14,DELV,FRUEH,T,18250,25390,27790,20140288,19.0,19,19,358608,T103,S,0110P,,NY,F,51,E 63rd St,,0.0,408.0,c,,Y,0700A,0700P,WHITE,,0.0,,0.0,C -,14-No Standing,,,,8845,A395HS,Curtis Graham
8998,7820267,1370682311,L12768,CT,COM,05/10/2014,78,VAN,FORD,P,19430,24890,10210,0,25.0,25,25,952125,0025,0000,0253A,,NY,F,156,E 124 STREET,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,WHT,0.0,0.0,-,0.0,,,,,,8846,L12768,Patricia Hall
8999,3109934,1356923227,F73ABN,NJ,PAS,11/12/2013,21,SDN,NISSA,P,24120,37110,37130,0,33.0,33,33,938339,0033,0000,1219P,,NY,F,1,JUMEL PLACE,,0.0,408.0,D1,,BYBBBBB,1130A,0100P,WHITE,0.0,0.0,-,0.0,,,,,,8847,F73ABN,Lisa Schaefer
9000,1715,1359147895,Y73DEC,NJ,PAS,01/02/2013,14,BLAC,FORD,P,34710,10910,11010,0,18.0,18,18,947348,0018,0000,1213A,,NY,F,413,W 47 ST,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,BLACK,0.0,0.0,-,0.0,,,,,,8848,Y73DEC,Lori Harmon
9001,689642,7190302748,DMF1250,NY,PAS,08/20/2013,24,4DSD,MAZDA,T,16410,13460,25890,20131122,5.0,5,5,356980,T101,A,0720A,,NY,O,35,Division St,,0.0,408.0,d5,,YYYYY,0700A,0400P,LT/,,2001.0,,0.0,10 -,24-No Parking (exc auth veh),,,,8849,DMF1250,Aaron Beltran
9002,6470756,7913814688,GJZ4663,NY,PAS,03/25/2014,74,SUBN,ME/BE,T,93830,40930,18630,20160113,67.0,67,67,355151,T302,Q,0852A,,K,F,38,Winthrop St,,0.0,408.0,j2,,,,,BK,,2007.0,,0.0,C 32,74-Missing Display Plate,,,,8850,GJZ4663,Lori Mayo
9003,8612035,7004971028,16471ME,NY,COM,06/07/2014,38,UTIL,FORD,T,57790,53990,53390,88888888,109.0,109,109,357765,T401,Q,0946A,,Q,F,137-28,Northern Blvd,,0.0,408.0,h1,,Y,0800A,1000P,WHITE,,2014.0,,0.0,07 4,38-Failure to Display Muni Rec,,,,8851,16471ME,Shari Ball
9004,4156599,7367635840,FDB7579,NY,PAS,01/23/2014,31,4DSD,NISSA,T,10510,34470,34490,20140811,18.0,18,18,332100,T108,F,0847A,,NY,O,960,6th Ave,,0.0,408.0,l3,,YYYYY,0700A,0700P,WHITE,,2010.0,,0.0,01 -,31-No Stand (Com. Mtr. Zone),,,,8852,FDB7579,Lisa Patton
9005,7901491,4600349544,FAM5213,NY,PAS,05/13/2014,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1105A,,,,,SB PENNSLVANIA AV. T,WNPNS DR E - SEAVW A,0.0,1180.0,B,T,,,,BK,,2010.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,8853,FAM5213,Brian Schultz
9006,8556223,7590068410,EWU3785,NY,PAS,06/05/2014,31,SUBN,FORD,T,34750,10810,10910,20160228,18.0,18,18,345173,T108,F,0746A,,NY,F,316,W 49th St,,0.0,408.0,l3,,Y,0700A,0700P,BK,,2010.0,,0.0,01 8,31-No Stand (Com. Mtr. Zone),,,,8854,EWU3785,Larry Mitchell
9007,4585411,7787505503,37978MD,NY,COM,12/09/2013,16,VAN,FORD,T,27050,44890,21790,20150831,1.0,1,1,357086,T105,C,1032A,0958A,NY,F,67,Murray St,,0.0,408.0,k2,,YYYYY,0700A,0700P,WH,,2013.0,,0.0,128,16-No Std (Com Veh) Com Plate,,,,8855,37978MD,Natalie Acosta
9008,2741471,7751392125,GGN7355,NY,OMS,10/30/2013,21,SUBN,CHEVR,T,10620,28140,28170,20140930,47.0,47,47,346400,T202,O,0843A,,BX,F,3743,Barnes Ave,,0.0,408.0,d1,,Y,0830A,1000A,GY,,2013.0,,0.0,A -,21-No Parking (street clean),,,,8856,GGN7355,Catherine Alvarado
9009,3394894,7048973845,FXP9218,NY,PAS,11/21/2013,38,SUBN,FORD,T,27590,14010,22890,20140514,7.0,7,7,356978,T101,G,1201P,,NY,F,27,Orchard St,,0.0,408.0,h1,,Y,0900A,0700P,RD,,2006.0,,0.0,40 -,38-Failure to Display Muni Rec,,,,8857,FXP9218,Virginia Vargas
9010,2168480,7001319790,FYP1968,NY,PAS,10/10/2013,21,SUBN,HONDA,T,13490,9140,61090,20140314,108.0,108,108,354032,T401,M,0707A,,Q,O,39-06,64th St,,0.0,408.0,d1,,Y,0700A,0730A,BL,,1997.0,,0.0,V -,21-No Parking (street clean),,,,8858,FYP1968,Donald Hammond
9011,1044164,7380595313,GAD6668,NY,PAS,09/03/2013,21,SUBN,TOYOT,T,70620,76550,25540,20140709,52.0,52,52,358922,T201,H,1241P,,BX,F,2685,University Ave,,0.0,408.0,d1,,Y,1130A,0100P,SILVE,,2008.0,,0.0,66 -,21-No Parking (street clean),,,,8859,GAD6668,Justin Hernandez
9012,2185800,7955971383,75047JX,NY,COM,10/10/2013,82,VAN,CHEVR,T,18110,10110,10010,88888888,17.0,17,17,331261,T106,B,1055A,,NY,O,340,E 56th St,,0.0,408.0,k1,,,,,WHITE,,2007.0,,0.0,S3 -,82-Unaltered Commerc Vehicle,,,,8860,75047JX,Jonathon Maddox
9013,8273298,7104750022,FDS9573,NY,PAS,05/27/2014,46,SUBN,NISSA,T,0,0,0,20140730,67.0,67,67,333042,T302,M,0111P,,K,I,S,Ditmas Ave,0ft E/of E 58th St,0.0,408.0,f1,,,,,BLUE,,0.0,,0.0,28 3,46A-Double Parking (Non-COM),,,,8861,FDS9573,Christina Fisher
9014,5030729,5072078243,EPF5470,NY,PAS,12/16/2013,7,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0541P,,,,,HORACE HARDING EXPWY,.(W/B)@159TH ST.-RM-,0.0,1111.0,D,T,,,,BK,,2006.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8862,EPF5470,Daniel Krause
9015,8075989,7779412260,CXG4868,NY,PAS,05/19/2014,38,4DSD,HONDA,T,8790,8740,8940,20140714,109.0,109,109,357765,T401,Q,0613P,,Q,O,36-60,37th Ave,,0.0,408.0,h1,,Y,0730A,0700P,RD,,0.0,,0.0,02 4,38-Failure to Display Muni Rec,,,,8863,CXG4868,Emily Hernandez
9016,8378998,7037454187,63610JM,NY,COM,05/30/2014,14,VAN,GMC,T,25390,18410,18430,88888888,19.0,19,19,358128,T503,E1,0948A,,NY,O,872,Madison Ave,,0.0,408.0,c,,YYYYY,0800A,1000P,BROWN,,1988.0,,0.0,C 77,14-No Standing,,,,8864,63610JM,Diana Carr
9017,3459332,7839926710,54SB51,NY,MOT,11/23/2013,31,MCY,HARLE,T,10910,34530,34550,20140430,14.0,14,14,357679,T102,D,1040A,,NY,F,516,9th Ave,,0.0,408.0,l3,,YYYYYY,0700A,0700P,ORANG,,0.0,,0.0,MC -,31-No Stand (Com. Mtr. Zone),,,,8865,54SB51,Bruce Martin
9018,2189007,1356637723,GKC6660,NY,PAS,10/11/2013,20,SDN,NISSA,P,36980,56230,26230,20151003,67.0,67,164,952480,0164,0000,0119A,,K,F,347,E 49 ST,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BLK,0.0,2010.0,-,0.0,,,,,,8866,GKC6660,John Thomas
9019,463340,7020505053,GBR4685,NY,PAS,08/12/2013,50,PICK,FORD,T,0,0,0,20141231,77.0,77,77,358613,T301,H,0604P,,K,I,S,5th Ave,0ft W/of St Marks Av,0.0,408.0,e5,,,,,WH,,2007.0,,0.0,19 -,50-Crosswalk,,,,8867,GBR4685,Jay Collins
9020,4659189,7962728061,817QGH,FL,PAS,12/23/2013,38,4DSD,HONDA,T,53790,21040,21140,20141188,106.0,106,106,350334,T402,B,0137P,,Q,F,11702,Liberty Ave,,0.0,408.0,h1,,Y,0900A,0700P,BLUE,,0.0,,0.0,26 -,38-Failure to Display Muni Rec,,,,8868,817QGH,Brian West
9021,1688564,7483145572,GCA4530,NY,PAS,09/25/2013,21,SUBN,FORD,T,27820,40404,40404,20141202,101.0,101,101,345518,T402,M,0945A,,Q,F,444,Almeda Ave,,0.0,408.0,d1,,Y,0930A,1100A,GR,,2003.0,,0.0,M -,21-No Parking (street clean),,,,8869,GCA4530,Gregory Peterson
9022,7478780,7057860080,2076747,IN,PAS,04/28/2014,69,VAN,GMC,T,34270,13610,10510,88880088,10.0,10,10,359607,T102,L,0520P,,NY,F,7,W 25th St,,0.0,408.0,h1,,YYYYY,0800A,0700P,YELLO,,0.0,,0.0,21 6,69-Failure to Disp Muni Recpt,,,,8870,2076747,David Johnson
9023,8643425,7976739189,GMJ2046,NY,OMS,06/09/2014,19,SUBN,CHEVR,T,25390,18430,18450,20150930,19.0,19,19,348515,T103,E,0122P,,NY,F,901,Madison Ave,,0.0,408.0,c3,,YYYYYYY,,,BL,,2014.0,,0.0,08 7,19-No Stand (bus stop),,,,8871,GMJ2046,Allison Davis
9024,2635171,7542361752,2NT841,OK,PAS,10/26/2013,84,DELV,FRUEH,T,13430,27530,29830,20130088,84.0,84,84,353993,T301,X,0818A,,K,O,160,Atlantic Ave,,0.0,408.0,k7,,,,,WHITE,,0.0,,0.0,01 -,84-Platform lifts in low posit,,,,8872,2NT841,Jasmine Espinoza
9025,9004143,7072766042,GHE8276,NY,PAS,06/22/2014,50,SUBN,FORD,T,0,0,0,20150825,50.0,50,50,355539,T201,X,0551A,,BX,I,E,Kingsbridge Ter,0ft N/of Fort Indepe,0.0,408.0,e5,,,,,WH,,2002.0,,0.0,M 21,50-Crosswalk,,,,8873,GHE8276,Daniel Miranda
9026,5767352,1366427683,DRN7721,99,PAS,03/01/2014,71,SUBN,ACURA,P,36970,11710,13610,20140627,33.0,33,162,954458,0162,0000,0827P,,NY,F,544,W 160 ST,,0.0,408.0,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2004.0,-,0.0,,,,,,8874,DRN7721,James Allen
9027,112637,1355923621,91720JG,NY,COM,07/30/2013,40,DELV,MERCU,P,34850,10510,10610,20131130,18.0,18,18,950592,0018,0000,0945A,,NY,O,130,W 54TH ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2004.0,-,3.0,,,,,,8875,91720JG,Katherine Washington
9028,6315219,7152708642,R775TZ,FL,PAS,03/20/2014,21,SUBN,FORD,T,36670,10610,10810,20140088,32.0,32,32,355492,T103,AA,0956A,,NY,F,247,W 145th St,,0.0,408.0,d1,,Y  Y,0930A,1100A,WHITE,,0.0,,0.0,01 7,21-No Parking (street clean),,,,8876,R775TZ,Jeffrey Freeman
9029,8217447,7920397315,92201JF,NY,COM,05/23/2014,69,VAN,FORD,T,17430,13610,27800,20150930,13.0,13,13,359305,T102,L,0133P,,NY,F,38,E 22nd St,,0.0,408.0,h1,,YYYYY,0800A,0600P,WHITE,,0.0,,0.0,99 6,69-Failure to Disp Muni Recpt,,,,8877,92201JF,Michael Matthews
9030,7004451,7061367647,FDC1920,NY,PAS,04/10/2014,31,SUBN,BMW,T,17370,27800,23390,20140813,13.0,13,13,359628,T102,K,0310P,,NY,F,120,E 19th St,,0.0,408.0,l3,,YYYYY,0800A,0600P,GY,,2013.0,,0.0,99 6,31-No Stand (Com. Mtr. Zone),,,,8878,FDC1920,David Singh
9031,371582,7132763489,DUE5278,NY,PAS,08/07/2013,71,4DSD,VOLKS,T,22700,0,0,20150116,105.0,105,105,358151,T402,Y,0309P,,Q,I,W,141st Ave,40ft N/of Carson St,0.0,408.0,j6,,YYYYYYY,,,BK,,2008.0,,0.0,K -,71A-Insp Sticker Expired (NYS),,,,8879,DUE5278,Nancy Paul
9032,5714172,7795126844,EAC3363,NY,PAS,02/27/2014,70,4DSD,TOYOT,T,49920,11625,77850,20140215,45.0,45,45,358917,T202,A,1121A,,BX,F,1959,Mayflower Ave,,0.0,408.0,j3,,YYYYYYY,,,GREY,,2014.0,,0.0,06A,70A-Reg. Sticker Expired (NYS),,,,8880,EAC3363,James Sanchez
9033,5604129,7913805353,FJT2070,NY,PAS,02/24/2014,21,SUBN,ACURA,T,34880,14380,73030,20150609,62.0,62,62,355151,T302,Q,0839A,,K,F,1696,E 2nd St,,0.0,408.0,d1,,Y,0830A,1000A,WH,,2011.0,,0.0,W 32,21-No Parking (street clean),,,,8881,FJT2070,Todd Burton
9034,1286507,7976355752,GHE7644,NY,PAS,09/11/2013,40,SUBN,FORD,T,24690,36110,36130,20150807,28.0,28,28,356191,T103,G,0807A,,NY,F,153,Lenox Ave,,0.0,408.0,e2,,YYYYYYY,,,BL,,1997.0,,0.0,C -,40-Fire Hydrant,,,,8882,GHE7644,Robert Wood
9035,3378089,1346160430,ECC588,NY,PAS,11/20/2013,19,SDN,BMW,P,70930,75130,82430,20131205,73.0,73,73,939878,0073,0000,0540P,,K,F,1530,PITKIN AVE,,0.0,408.0,F2,,BBBBBBB,ALL,ALL,GY,0.0,2011.0,-,0.0,,,,,,8883,ECC588,Benjamin Gilbert
9036,2412559,7819364518,N711864,IL,PAS,10/19/2013,16,4DSD,TOYOT,T,55590,0,0,20120788,103.0,103,103,358895,T402,C,0421P,,Q,I,E,Merrick Blvd,50ft S/of Jamaica Av,0.0,408.0,k2,,YYYYYYY,,,BLACK,,0.0,,0.0,12 -,16A-No Std (Com Veh) Non-COM,,,,8884,N711864,Alice Morales
9037,9018829,7928354573,XBGL47,NJ,PAS,06/23/2014,14,DELV,HINO,T,21350,24990,29010,88880088,1.0,1,1,341171,T101,A,1026A,,NY,O,5,Gold St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,11 1,14-No Standing,,,,8885,XBGL47,Jessica Bradford
9038,115324,7030110808,J53WSZ,TX,PAS,07/30/2013,21,SUBN,HONDA,T,90830,14530,14580,20130088,62.0,62,62,352956,T302,A,0905A,,K,F,1983,W 7th St,,0.0,408.0,d1,,Y,0830A,1000A,GREY,,0.0,,0.0,33 -,21-No Parking (street clean),,,,8886,J53WSZ,Francisco Buchanan
9039,1163743,7567545068,BVC2924,NY,PAS,09/06/2013,71,SUBN,ACURA,T,47420,47520,31520,20140704,49.0,49,49,350435,T202,O,0703A,,BX,F,2107,Lurting Ave,,0.0,408.0,j6,,YYYYYYY,,,GY,,2010.0,,0.0,E -,71A-Insp Sticker Expired (NYS),,,,8887,BVC2924,Carla Castro
9040,2597127,7001795446,ERC8156,NY,PAS,10/25/2013,21,4DSD,HONDA,T,8390,7790,7990,20150902,114.0,114,114,357693,T401,C,0846A,,Q,F,30-87,33rd St,,0.0,408.0,d1,,Y  Y,0830A,1000A,GY,,2013.0,,0.0,28-A,21-No Parking (street clean),,,,8888,ERC8156,Jesus Ward
9041,273333,1357669124,82444KA,NY,COM,08/04/2013,78,VAN,FORD,P,28230,11030,11130,20130909,68.0,68,68,949270,0068,0000,1030P,,K,F,8910,COLONIAL RD,,0.0,408.0,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2008.0,-,0.0,,,,,,8889,82444KA,Joseph Smith
9042,3029613,7906381087,32533JU,NY,COM,11/08/2013,42,VAN,FORD,T,34590,10510,13610,20150831,14.0,14,14,349905,T106,M,1214P,,NY,O,135,W 41st St,,0.0,408.0,h1,,YYYYY,0700A,0600P,WH,,2006.0,144-6484,0.0,95 -,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,8890,32533JU,Julia Bell
9043,3817469,1339256083,P69DGE,NJ,PAS,01/10/2014,40,SUBN,HONDA,P,9020,16220,74690,20140630,46.0,46,46,953551,0046,0000,1026P,,BX,F,2266,AQUEDUCT AVE,,0.0,408.0,K5,,YYYYYYY,0  :,0  :,BK,0.0,0.0,-,3.0,,,,,,8891,P69DGE,John Berry
9044,713633,7858786477,41077MC,NY,COM,08/21/2013,69,VAN,FORD,T,34730,29900,10510,20131231,18.0,18,18,355079,T102,H,1114A,,NY,F,42,W 48th St,,0.0,408.0,h1,,YYYYY,0700A,0600P,WH,,2012.0,,0.0,26 -,69-Failure to Disp Muni Recpt,,,,8892,41077MC,William Martinez
9045,7450110,1367424239,79780JV,NY,COM,04/24/2014,40,DELV,FRUEH,P,0,0,0,0,40.0,40,40,936232,0040,0000,1009A,,BX,,,C/O E 138 ST,BROWN AVE,0.0,408.0,C3,,BBBBBBB,ALL,ALL,BROWN,0.0,2006.0,-,0.0,,,,,,8893,79780JV,Kelly Rogers
9046,4747059,7154924160,FIM610,SC,PAS,12/21/2013,40,SUBN,TOYOT,T,53790,24040,57190,20140888,103.0,103,103,353179,T402,M,0950A,,Q,O,160-30,Liberty Ave,,0.0,408.0,e2,,YYYYYYY,,,WHITE,,0.0,,0.0,A -,40-Fire Hydrant,,,,8894,FIM610,Patrick Martinez
9047,8781795,1353784794,787WNC,FL,PAS,06/13/2014,21,SDN,NISSA,X,58730,50730,38830,0,79.0,79,110,350318,T110,0000,0849A,,K,F,493,MARCY AVE,,0.0,408.0,D1,,BYBBYBB,0800A,0930A,BLK,0.0,0.0,-,0.0,,,,,,8895,787WNC,Eileen Wise
9048,4341240,7957304722,EKR1667,NY,PAS,01/30/2014,20,2DSD,HONDA,T,27285,70159,34850,20140827,120.0,120,120,354173,T303,A,1001A,,R,F,237,Egbert Ave,,0.0,408.0,d,,YYYYYYY,,,RD,,1995.0,,0.0,02-A,20A-No Parking (Non-COM),,,,8896,EKR1667,Amber Bailey
9049,3269647,7776161720,111888,RI,PAS,11/17/2013,82,VAN,FORD,T,34310,0,0,20140388,13.0,13,13,355450,T106,C,0138P,,NY,I,S,W 27th St,7ft W/of 5th Ave,0.0,408.0,k1,,,,,SILVE,,0.0,,0.0,31 -,82-Unaltered Commerc Vehicle,,,,8897,111888,Alan Garrett
9050,5194120,7973562230,60487JU,NY,COM,02/06/2014,16,VAN,CHEVR,T,18390,10010,45590,20150531,19.0,19,19,357737,T103,O,0949A,0906A,NY,F,405,E 70th St,,0.0,408.0,k2,,YYYYY,0800A,0700P,WHITE,,2005.0,,0.0,14 -,16-No Std (Com Veh) Com Plate,,,,8898,60487JU,Logan Jackson
